FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
202307,29,0,49378,1108090,"D","07/29/2023 00:00:00",75,"M","Permanent Home",202307
202307,29,0,49359,1108167,"D","07/29/2023 00:00:00",44,"M","Permanent Home",202307
202307,27,0,49455,1109732,"D","07/27/2023 00:00:00",53,"F","Permanent Home",202307
202307,10,0,49384,1110133,"D","07/10/2023 00:00:00",67,"M","Outside/Open Areas",202307
202307,28,0,50209,1128929,"D","07/28/2023 00:00:00",52,"F","Permanent Home",202307
202307,28,0,50230,1131465,"D","07/28/2023 00:00:00",7,"M","In Water",202307
202307,24,0,49305,1104617,"D","07/24/2023 00:00:00",48,"F","In Water",202307
202307,4,0,49306,1105223,"D","07/04/2023 00:00:00",44,"M","In Water",202307
202307,1,0,49307,1106092,"D","07/01/2023 00:00:00",58,"M","In Water",202307
202307,1,0,49347,1106242,"D","07/01/2023 00:00:00",42,"M","In Water",202307
202307,4,0,49348,1106313,"D","07/04/2023 00:00:00",,"","In Water",202307
202307,19,0,49358,1107915,"D","07/19/2023 00:00:00",1,"F","Vehicle/Towed Trailer",202307
202307,7,0,49858,1125845,"D","07/07/2023 00:00:00",46,"M","Outside/Open Areas",202307
202307,8,0,49867,1125854,"D","07/08/2023 00:00:00",32,"M","Outside/Open Areas",202307
202307,1,0,49868,1125854,"I","07/01/2023 00:00:00",30,"F","Outside/Open Areas",202307
202307,6,0,49871,1125854,"I","07/06/2023 00:00:00",39,"M","Outside/Open Areas",202307
202307,7,0,49872,1125854,"I","07/07/2023 00:00:00",58,"M","Outside/Open Areas",202307
202307,3,0,49869,1125854,"I","07/03/2023 00:00:00",60,"F","Permanent Home",202307
202307,15,0,50246,1127090,"I","07/15/2023 00:00:00",80,"M","Outside/Open Areas",202307
202307,15,0,50247,1127090,"I","07/15/2023 00:00:00",75,"M","Outside/Open Areas",202307
202307,15,0,50248,1127090,"I","07/15/2023 00:00:00",58,"M","Outside/Open Areas",202307
202307,15,0,50249,1127090,"I","07/15/2023 00:00:00",60,"M","Outside/Open Areas",202307
202307,16,0,50250,1127090,"I","07/16/2023 00:00:00",64,"M","Outside/Open Areas",202307
202307,16,0,50251,1127090,"I","07/16/2023 00:00:00",47,"M","Outside/Open Areas",202307
202307,18,0,50252,1127090,"I","07/18/2023 00:00:00",51,"M","Outside/Open Areas",202307
202307,18,0,50253,1127090,"I","07/18/2023 00:00:00",48,"M","Outside/Open Areas",202307
202307,25,0,50261,1127090,"I","07/25/2023 00:00:00",56,"M","Outside/Open Areas",202307
202307,26,0,50262,1127090,"I","07/26/2023 00:00:00",45,"M","Outside/Open Areas",202307
202307,28,0,50263,1127090,"I","07/28/2023 00:00:00",65,"M","Outside/Open Areas",202307
202307,29,0,50264,1127090,"I","07/29/2023 00:00:00",37,"M","Outside/Open Areas",202307
202307,29,0,50265,1127090,"I","07/29/2023 00:00:00",59,"M","Outside/Open Areas",202307
202307,23,0,50268,1127090,"I","07/23/2023 00:00:00",69,"M","Outside/Open Areas",202307
202307,20,0,50270,1127090,"D","07/20/2023 00:00:00",31,"F","Outside/Open Areas",202307
202307,15,0,50231,1127090,"D","07/15/2023 00:00:00",50,"F","Permanent Home",202307
202307,20,0,50234,1127090,"D","07/20/2023 00:00:00",74,"M","Permanent Home",202307
202307,20,0,50235,1127090,"D","07/20/2023 00:00:00",61,"M","Permanent Home",202307
202307,21,0,50238,1127090,"D","07/21/2023 00:00:00",45,"M","Permanent Home",202307
202307,28,0,50243,1127090,"D","07/28/2023 00:00:00",82,"F","Permanent Home",202307
202307,24,0,50244,1127090,"D","07/24/2023 00:00:00",84,"M","Permanent Home",202307
202307,18,0,50254,1127090,"I","07/18/2023 00:00:00",54,"M","Permanent Home",202307
202307,24,0,50260,1127090,"I","07/24/2023 00:00:00",85,"M","Permanent Home",202307
202307,19,0,50266,1127090,"I","07/19/2023 00:00:00",75,"F","Permanent Home",202307
202307,22,0,50267,1127090,"I","07/22/2023 00:00:00",71,"M","Permanent Home",202307
202307,16,0,50089,1127101,"D","07/16/2023 00:00:00",54,"M","Permanent Home",202307
202307,20,0,50090,1127102,"D","07/20/2023 00:00:00",21,"M","Outside/Open Areas",202307
202307,23,0,50097,1127103,"I","07/23/2023 00:00:00",62,"M","Permanent Structure",202307
202307,18,0,50098,1127105,"I","07/18/2023 00:00:00",60,"M","Permanent Home",202307
202307,31,0,50101,1127676,"I","07/31/2023 00:00:00",55,"M","Permanent Home",202307
202307,31,0,50100,1127676,"D","07/31/2023 00:00:00",71,"M","Vehicle/Towed Trailer",202307
202307,31,0,50102,1127693,"D","07/31/2023 00:00:00",88,"M","Outside/Open Areas",202307
202307,30,0,50103,1127708,"D","07/30/2023 00:00:00",21,"M","Outside/Open Areas",202307
202307,9,0,50104,1127777,"I","07/09/2023 00:00:00",42,"M","Outside/Open Areas",202307
202307,2,0,49185,1099059,"D","07/02/2023 00:00:00",,"M","Outside/Open Areas",202307
202307,2,0,49193,1099787,"D","07/02/2023 00:00:00",,"","Outside/Open Areas",202307
202307,14,0,49233,1101221,"D","07/14/2023 00:00:00",6,"M","Vehicle/Towed Trailer",202307
202307,15,0,49275,1101227,"D","07/15/2023 00:00:00",53,"F","In Water",202307
202307,15,0,49276,1101227,"D","07/15/2023 00:00:00",64,"F","In Water",202307
202307,15,0,49277,1101227,"D","07/15/2023 00:00:00",74,"F","In Water",202307
202307,15,0,49278,1101227,"D","07/15/2023 00:00:00",78,"M","In Water",202307
202302,19,0,48457,1072788,"D","02/19/2023 00:00:00",24,"M","In Water",202302
202302,19,0,48459,1072794,"D","02/19/2023 00:00:00",48,"M","In Water",202302
202302,25,0,48468,1072857,"D","02/25/2023 00:00:00",20,"M","In Water",202302
202302,19,0,48490,1073760,"D","02/19/2023 00:00:00",70,"M","In Water",202302
202302,16,0,48745,1074584,"D","02/16/2023 00:00:00",0,"M","Vehicle/Towed Trailer",202302
202302,25,0,48512,1075012,"D","02/25/2023 00:00:00",,"M","Unknown",202302
202302,25,0,48513,1075012,"D","02/25/2023 00:00:00",,"M","Unknown",202302
202302,22,0,48700,1080028,"D","02/22/2023 00:00:00",28,"M","Outside/Open Areas",202302
202302,19,0,48706,1080534,"D","02/19/2023 00:00:00",60,"F","Outside/Open Areas",202302
202302,19,0,48707,1080534,"D","02/19/2023 00:00:00",66,"M","Outside/Open Areas",202302
202302,19,0,48708,1080534,"D","02/19/2023 00:00:00",53,"M","Outside/Open Areas",202302
202302,3,0,48709,1080705,"D","02/03/2023 00:00:00",1,"F","Vehicle/Towed Trailer",202302
202302,16,0,48736,1082520,"D","02/16/2023 00:00:00",75,"M","Vehicle/Towed Trailer",202302
202302,28,0,48746,1082871,"D","02/28/2023 00:00:00",80,"F","Permanent Home",202302
202302,17,0,48743,1083288,"D","02/17/2023 00:00:00",49,"M","Outside/Open Areas",202302
202302,17,0,48744,1083288,"D","02/17/2023 00:00:00",52,"F","Outside/Open Areas",202302
202302,23,0,48747,1084141,"D","02/23/2023 00:00:00",85,"F","Outside/Open Areas",202302
202302,26,0,48748,1084141,"I","02/26/2023 00:00:00",50,"M","Outside/Open Areas",202302
202303,24,0,49344,1102155,"D","03/24/2023 00:00:00",61,"M","Permanent Home",202303
202303,24,0,49346,1102155,"D","03/24/2023 00:00:00",41,"M","Permanent Home",202303
202303,24,0,49326,1102164,"D","03/24/2023 00:00:00",54,"F","Mobile/Trailer Home",202303
202303,24,0,49327,1102164,"D","03/24/2023 00:00:00",51,"M","Mobile/Trailer Home",202303
202303,24,0,49328,1102164,"D","03/24/2023 00:00:00",14,"M","Mobile/Trailer Home",202303
202305,6,0,49811,1102408,"D","05/06/2023 00:00:00",21,"M","In Water",202305
202305,12,0,49293,1103369,"D","05/12/2023 00:00:00",18,"M","In Water",202305
202306,21,0,49413,1113708,"D","06/21/2023 00:00:00",,"F","Vehicle/Towed Trailer",202306
202306,14,0,49821,1113927,"D","06/14/2023 00:00:00",75,"F","Outside/Open Areas",202306
202306,18,0,49822,1114056,"D","06/18/2023 00:00:00",70,"M","Permanent Home",202306
202306,20,0,49823,1115852,"D","06/20/2023 00:00:00",80,"F","Permanent Home",202306
202306,22,0,49826,1115971,"D","06/22/2023 00:00:00",57,"M","Outside/Open Areas",202306
202306,22,0,49827,1115971,"D","06/22/2023 00:00:00",88,"F","Permanent Home",202306
202306,23,0,49828,1115951,"D","06/23/2023 00:00:00",68,"F","Permanent Home",202306
202306,23,0,49829,1115951,"D","06/23/2023 00:00:00",68,"F","Permanent Home",202306
202306,30,0,49830,1116066,"D","06/30/2023 00:00:00",83,"F","Permanent Home",202306
202306,26,0,49446,1116071,"D","06/26/2023 00:00:00",80,"M","Permanent Home",202306
202306,26,0,49447,1116071,"D","06/26/2023 00:00:00",67,"F","Permanent Home",202306
202303,21,0,49450,1116704,"D","03/21/2023 00:00:00",85,"M","In Water",202303
202303,21,0,49451,1116704,"D","03/21/2023 00:00:00",72,"F","In Water",202303
202306,30,0,49575,1116715,"D","06/30/2023 00:00:00",,"","Vehicle/Towed Trailer",202306
202305,23,0,49567,1120097,"I","05/23/2023 00:00:00",,"M","In Water",202305
202305,23,0,49568,1120097,"I","05/23/2023 00:00:00",,"M","In Water",202305
202306,21,0,49824,1123681,"D","06/21/2023 00:00:00",67,"M","Permanent Home",202306
202306,21,0,49825,1123681,"D","06/21/2023 00:00:00",81,"F","Permanent Home",202306
202305,28,0,49839,1125075,"D","05/28/2023 00:00:00",15,"M","Other",202305
202306,9,0,49843,1125081,"D","06/09/2023 00:00:00",39,"M","In Water",202306
202303,3,0,49901,1126543,"D","03/03/2023 00:00:00",65,"F","Vehicle/Towed Trailer",202303
202304,4,0,50012,1127091,"D","04/04/2023 00:00:00",50,"M","In Water",202304
202304,6,0,50208,1128617,"D","04/06/2023 00:00:00",73,"M","Boating",202304
202305,6,0,49574,1086404,"D","05/06/2023 00:00:00",94,"M","In Water",202305
202303,24,0,49332,1102153,"D","03/24/2023 00:00:00",59,"F","Mobile/Trailer Home",202303
202307,15,0,49279,1101227,"D","07/15/2023 00:00:00",32,"F","In Water",202307
202307,15,0,49280,1101227,"D","07/15/2023 00:00:00",2,"F","In Water",202307
202307,15,0,49281,1101227,"D","07/15/2023 00:00:00",0,"M","In Water",202307
202307,14,0,49265,1102316,"D","07/14/2023 00:00:00",89,"M","Unknown",202307
202307,13,0,49303,1102443,"D","07/13/2023 00:00:00",34,"M","Mobile/Trailer Home",202307
202307,23,0,49284,1102878,"D","07/23/2023 00:00:00",58,"M","Outside/Open Areas",202307
202307,6,0,49831,1124202,"D","07/06/2023 00:00:00",30,"M","Under Tree",202307
202307,15,0,49850,1125100,"D","07/15/2023 00:00:00",49,"F","Outside/Open Areas",202307
202307,16,0,49820,1123498,"D","07/16/2023 00:00:00",73,"M","Outside/Open Areas",202307
202307,19,0,49855,1121192,"D","07/19/2023 00:00:00",68,"F","Under Tree",202307
202307,14,0,49900,1121575,"D","07/14/2023 00:00:00",61,"F","Camping",202307
202307,3,0,49478,1119066,"D","07/03/2023 00:00:00",65,"M","Vehicle/Towed Trailer",202307
202307,1,0,49479,1119085,"D","07/01/2023 00:00:00",74,"M","Outside/Open Areas",202307
202307,3,0,49480,1119085,"D","07/03/2023 00:00:00",77,"M","Outside/Open Areas",202307
202307,4,0,49482,1119085,"D","07/04/2023 00:00:00",43,"M","Outside/Open Areas",202307
202307,4,0,49481,1119085,"D","07/04/2023 00:00:00",80,"F","Permanent Home",202307
202307,4,0,49483,1119085,"I","07/04/2023 00:00:00",71,"M","Vehicle/Towed Trailer",202307
202307,2,0,49473,1119088,"D","07/02/2023 00:00:00",57,"F","Outside/Open Areas",202307
202307,9,0,49474,1119090,"I","07/09/2023 00:00:00",60,"M","Outside/Open Areas",202307
202307,12,0,49476,1119090,"D","07/12/2023 00:00:00",91,"F","Outside/Open Areas",202307
202307,12,0,49475,1119090,"D","07/12/2023 00:00:00",77,"M","Permanent Home",202307
202307,13,0,49477,1119090,"D","07/13/2023 00:00:00",75,"F","Permanent Home",202307
202307,18,0,49485,1119275,"D","07/18/2023 00:00:00",71,"M","Outside/Open Areas",202307
202307,15,0,49492,1119284,"D","07/15/2023 00:00:00",84,"M","Outside/Open Areas",202307
202307,18,0,49491,1119287,"D","07/18/2023 00:00:00",32,"M","Outside/Open Areas",202307
202307,16,0,49487,1119287,"D","07/16/2023 00:00:00",87,"F","Permanent Home",202307
202307,17,0,49488,1119287,"I","07/17/2023 00:00:00",70,"M","Permanent Home",202307
202307,17,0,49489,1119287,"D","07/17/2023 00:00:00",93,"M","Permanent Home",202307
202307,17,0,49490,1119287,"D","07/17/2023 00:00:00",83,"F","Permanent Home",202307
202307,22,0,49493,1119312,"D","07/22/2023 00:00:00",34,"F","Outside/Open Areas",202307
202307,22,0,49494,1119312,"D","07/22/2023 00:00:00",29,"F","Outside/Open Areas",202307
202307,20,0,49498,1119316,"D","07/20/2023 00:00:00",53,"M","Outside/Open Areas",202307
202307,19,0,49495,1119316,"D","07/19/2023 00:00:00",75,"M","Permanent Home",202307
202307,20,0,49496,1119316,"D","07/20/2023 00:00:00",88,"M","Permanent Home",202307
202307,20,0,49497,1119316,"D","07/20/2023 00:00:00",80,"M","Permanent Home",202307
202307,22,0,49499,1119316,"D","07/22/2023 00:00:00",73,"F","Permanent Home",202307
202307,29,0,49500,1119337,"D","07/29/2023 00:00:00",78,"M","Permanent Home",202307
202307,29,0,49832,1112979,"D","07/29/2023 00:00:00",58,"M","In Water",202307
202307,24,0,49404,1113314,"D","07/24/2023 00:00:00",,"M","Under Tree",202307
202307,20,0,50214,1114731,"D","07/20/2023 00:00:00",87,"F","Other",202307
202307,28,0,49457,1117245,"D","07/28/2023 00:00:00",53,"F","In Water",202307
202307,28,0,49458,1117245,"D","07/28/2023 00:00:00",49,"M","In Water",202307
202305,8,0,48780,1086381,"D","05/08/2023 00:00:00",,"F","Under Tree",202305
202303,6,0,48548,1076602,"D","03/06/2023 00:00:00",55,"M","Vehicle/Towed Trailer",202303
202303,24,0,48779,1086263,"D","03/24/2023 00:00:00",67,"M","Mobile/Trailer Home",202303
202303,24,0,49122,1087403,"D","03/24/2023 00:00:00",33,"M","Mobile/Trailer Home",202303
202303,24,0,49123,1087403,"D","03/24/2023 00:00:00",1,"F","Mobile/Trailer Home",202303
202303,31,0,49103,1089126,"D","03/31/2023 00:00:00",56,"F","Unknown",202303
202303,31,0,49100,1089126,"D","03/31/2023 00:00:00",21,"F","Permanent Home",202303
202303,31,0,49101,1089126,"D","03/31/2023 00:00:00",22,"M","Permanent Home",202303
202303,31,0,49102,1089126,"D","03/31/2023 00:00:00",30,"F","Permanent Home",202303
202303,31,0,49107,1089395,"D","03/31/2023 00:00:00",31,"M","Permanent Home",202303
202303,31,0,49112,1089415,"D","03/31/2023 00:00:00",62,"F","Mobile/Trailer Home",202303
202303,31,0,49113,1089415,"D","03/31/2023 00:00:00",62,"M","Mobile/Trailer Home",202303
202303,31,0,49114,1089415,"D","03/31/2023 00:00:00",,"M","Mobile/Trailer Home",202303
202303,31,0,49115,1089415,"D","03/31/2023 00:00:00",,"F","Mobile/Trailer Home",202303
202303,31,0,49116,1089415,"D","03/31/2023 00:00:00",,"F","Mobile/Trailer Home",202303
202303,31,0,49108,1089415,"D","03/31/2023 00:00:00",70,"M","Permanent Home",202303
202303,31,0,49109,1089415,"D","03/31/2023 00:00:00",60,"F","Permanent Home",202303
202303,31,0,49110,1089415,"D","03/31/2023 00:00:00",56,"M","Permanent Home",202303
202303,31,0,49111,1089415,"D","03/31/2023 00:00:00",59,"F","Permanent Home",202303
202303,3,0,49033,1090837,"D","03/03/2023 00:00:00",63,"M","Under Tree",202303
202303,3,0,49083,1090839,"D","03/03/2023 00:00:00",43,"M","Under Tree",202303
202303,3,0,49035,1090856,"D","03/03/2023 00:00:00",63,"M","Under Tree",202303
202303,3,0,49036,1090857,"D","03/03/2023 00:00:00",63,"M","Under Tree",202303
202303,3,0,49037,1090858,"D","03/03/2023 00:00:00",63,"M","Under Tree",202303
202303,17,0,49149,1091071,"I","03/17/2023 00:00:00",71,"F","Vehicle/Towed Trailer",202303
202303,31,0,49059,1091590,"D","03/31/2023 00:00:00",,"","Permanent Home",202303
202303,31,0,49060,1091590,"D","03/31/2023 00:00:00",,"","Permanent Home",202303
202303,31,0,49061,1091590,"D","03/31/2023 00:00:00",,"","Permanent Home",202303
202304,1,0,49165,1097018,"I","04/01/2023 00:00:00",56,"M","Heavy Equipment/Construction",202303
202305,21,0,48855,1089406,"D","05/21/2023 00:00:00",34,"M","In Water",202305
202305,29,0,49139,1092357,"D","05/29/2023 00:00:00",75,"M","In Water",202305
202305,21,0,49844,1094752,"I","05/21/2023 00:00:00",8,"F","In Water",202305
202305,21,0,49845,1094752,"I","05/21/2023 00:00:00",4,"M","In Water",202305
202303,22,0,49453,1097457,"D","03/22/2023 00:00:00",,"F","In Water",202303
202306,22,0,49188,1099745,"D","06/22/2023 00:00:00",47,"M","In Water",202306
202306,23,0,49189,1099746,"D","06/23/2023 00:00:00",,"M","In Water",202306
202303,24,0,49331,1102153,"D","03/24/2023 00:00:00",56,"F","Mobile/Trailer Home",202303
202303,24,0,49336,1102153,"D","03/24/2023 00:00:00",54,"F","Mobile/Trailer Home",202303
202303,24,0,49337,1102153,"D","03/24/2023 00:00:00",40,"F","Mobile/Trailer Home",202303
202303,24,0,49338,1102153,"D","03/24/2023 00:00:00",58,"M","Mobile/Trailer Home",202303
202303,24,0,49339,1102153,"D","03/24/2023 00:00:00",63,"F","Mobile/Trailer Home",202303
202303,24,0,49340,1102153,"D","03/24/2023 00:00:00",89,"F","Mobile/Trailer Home",202303
202303,24,0,49341,1102153,"D","03/24/2023 00:00:00",55,"F","Mobile/Trailer Home",202303
202303,24,0,49342,1102153,"D","03/24/2023 00:00:00",77,"M","Mobile/Trailer Home",202303
202303,24,0,49329,1102153,"D","03/24/2023 00:00:00",76,"M","Permanent Home",202303
202303,24,0,49330,1102153,"D","03/24/2023 00:00:00",64,"F","Permanent Home",202303
202303,24,0,49333,1102153,"D","03/24/2023 00:00:00",36,"F","Permanent Structure",202303
202303,24,0,49334,1102153,"D","03/24/2023 00:00:00",53,"F","Permanent Structure",202303
202303,24,0,49335,1102153,"D","03/24/2023 00:00:00",77,"M","Vehicle/Towed Trailer",202303
202303,24,0,49345,1102155,"D","03/24/2023 00:00:00",2,"F","Mobile/Trailer Home",202303
202301,7,0,47905,1064478,"D","01/07/2023 00:00:00",58,"M","Outside/Open Areas",202301
202301,7,0,47906,1064478,"D","01/07/2023 00:00:00",52,"M","Outside/Open Areas",202301
202301,10,0,47919,1065428,"I","01/10/2023 00:00:00",58,"M","Vehicle/Towed Trailer",202301
202301,10,0,47920,1065428,"I","01/10/2023 00:00:00",,"","Vehicle/Towed Trailer",202301
202301,18,0,48169,1067014,"D","01/18/2023 00:00:00",73,"M","In Water",202301
202301,28,0,48160,1067600,"D","01/28/2023 00:00:00",35,"M","In Water",202301
202301,10,0,48652,1069180,"I","01/10/2023 00:00:00",57,"M","Vehicle/Towed Trailer",202301
202301,10,0,48653,1069180,"I","01/10/2023 00:00:00",37,"","Vehicle/Towed Trailer",202301
202301,25,0,48244,1069346,"I","01/25/2023 00:00:00",51,"F","Vehicle/Towed Trailer",202301
202301,31,0,48270,1070068,"I","01/31/2023 00:00:00",18,"M","Vehicle/Towed Trailer",202301
202301,31,0,48271,1070217,"I","01/31/2023 00:00:00",34,"M","Vehicle/Towed Trailer",202301
202301,31,0,48272,1070217,"I","01/31/2023 00:00:00",46,"M","Vehicle/Towed Trailer",202301
202301,31,0,48273,1070217,"I","01/31/2023 00:00:00",40,"M","Vehicle/Towed Trailer",202301
202301,28,0,48444,1072116,"I","01/28/2023 00:00:00",,"","Vehicle/Towed Trailer",202301
202301,28,0,48613,1073192,"I","01/28/2023 00:00:00",,"F","Vehicle/Towed Trailer",202301
202301,31,0,48486,1073608,"D","01/31/2023 00:00:00",17,"F","Outside/Open Areas",202301
202301,31,0,48487,1073610,"D","01/31/2023 00:00:00",61,"M","Outside/Open Areas",202301
202301,16,0,48626,1073902,"I","01/16/2023 00:00:00",50,"F","Vehicle/Towed Trailer",202301
202301,22,0,48654,1074939,"D","01/22/2023 00:00:00",,"","Vehicle/Towed Trailer",202301
202301,9,0,48514,1075143,"D","01/09/2023 00:00:00",,"","Permanent Home",202301
202301,1,0,48530,1075542,"D","01/01/2023 00:00:00",45,"M","Vehicle/Towed Trailer",202301
202301,1,0,48681,1075548,"D","01/01/2023 00:00:00",61,"F","Vehicle/Towed Trailer",202301
202301,1,0,48533,1075556,"D","01/01/2023 00:00:00",57,"F","Vehicle/Towed Trailer",202301
202301,30,0,48616,1075739,"I","01/30/2023 00:00:00",45,"M","Vehicle/Towed Trailer",202301
202301,4,0,48686,1075979,"I","01/04/2023 00:00:00",,"","Vehicle/Towed Trailer",202301
202301,27,0,48559,1076736,"I","01/27/2023 00:00:00",47,"M","Vehicle/Towed Trailer",202301
202301,27,0,48560,1076736,"I","01/27/2023 00:00:00",46,"F","Vehicle/Towed Trailer",202301
202301,30,0,48562,1076817,"D","01/30/2023 00:00:00",1,"F","Vehicle/Towed Trailer",202301
202301,19,0,48619,1078472,"D","01/19/2023 00:00:00",72,"F","Vehicle/Towed Trailer",202301
202301,23,0,48620,1078472,"D","01/23/2023 00:00:00",77,"M","Vehicle/Towed Trailer",202301
202301,31,0,48625,1078574,"I","01/31/2023 00:00:00",,"","Vehicle/Towed Trailer",202301
202301,4,0,48630,1078627,"I","01/04/2023 00:00:00",19,"F","Vehicle/Towed Trailer",202301
202301,3,0,48629,1078683,"I","01/03/2023 00:00:00",33,"M","In Water",202301
202301,23,0,48688,1078721,"I","01/23/2023 00:00:00",44,"M","Vehicle/Towed Trailer",202301
202301,9,0,48634,1078851,"D","01/09/2023 00:00:00",32,"M","Outside/Open Areas",202301
202301,7,0,48644,1078915,"D","01/07/2023 00:00:00",40,"F","Under Tree",202301
202301,7,0,48643,1078937,"D","01/07/2023 00:00:00",61,"M","Under Tree",202301
202301,9,0,48645,1078958,"D","01/09/2023 00:00:00",5,"M","In Water",202301
202301,11,0,48683,1079062,"I","01/11/2023 00:00:00",23,"F","Vehicle/Towed Trailer",202301
202301,25,0,48684,1079077,"I","01/25/2023 00:00:00",49,"F","Vehicle/Towed Trailer",202301
202301,9,0,48695,1079900,"D","01/09/2023 00:00:00",,"F","Permanent Home",202301
202305,13,0,48805,1087621,"D","05/13/2023 00:00:00",41,"M","Mobile/Trailer Home",202305
202305,23,0,49024,1090829,"D","05/23/2023 00:00:00",35,"M","Heavy Equipment/Construction",202305
202305,23,0,49025,1090829,"D","05/23/2023 00:00:00",21,"M","Heavy Equipment/Construction",202305
202305,27,0,49063,1092072,"D","05/27/2023 00:00:00",52,"M","In Water",202305
202301,12,0,48720,1076639,"D","01/12/2023 00:00:00",70,"M","Mobile/Trailer Home",202301
202301,12,0,48721,1076639,"D","01/12/2023 00:00:00",59,"F","Mobile/Trailer Home",202301
202301,12,0,48722,1076639,"D","01/12/2023 00:00:00",46,"M","Mobile/Trailer Home",202301
202301,12,0,48723,1076639,"D","01/12/2023 00:00:00",21,"F","Mobile/Trailer Home",202301
202301,12,0,48724,1076639,"D","01/12/2023 00:00:00",59,"M","Mobile/Trailer Home",202301
202301,12,0,48725,1076639,"D","01/12/2023 00:00:00",61,"F","Mobile/Trailer Home",202301
202301,12,0,48726,1076639,"D","01/12/2023 00:00:00",50,"M","Mobile/Trailer Home",202301
202303,3,0,48573,1077176,"D","03/03/2023 00:00:00",56,"M","Outside/Open Areas",202303
202303,31,0,48822,1088285,"D","03/31/2023 00:00:00",40,"M","Permanent Structure",202303
